Alakazam, Vulpix, Cloyster, Tentacool, Machamp, Rhyhorn, Lapras, Hitmonlee, Pikachu, Weepinbell, Muk, Arcanine,3.077510834,1,840.5854122,85.09683576,,,,,,
Sandslash, Goldeen, Vileplume, Doduo, Poliwag, Mr. Mime, Golem, Snorlax, Pidgeotto, Pikachu, Charmander, Scyther,0.004693031,1,795.4413117,80.05962408,,,,,,
Staryu, Nidoran, Snorlax, Graveler, Golbat, Magmar, Lapras, Kingler, Machamp, Jigglypuff, Tentacruel, Arcanine,0.004040003,2,798.6838115,89.05767803,,,,,,
Ivysaur, Lapras, Persian, Dugtrio, Butterfree, Parasect, Fearow, Vileplume, Kabutops, Seadra, Scyther, Seel,0.002912998,2,607.9476089,68.40030486,,,,,,
Ivysaur, Doduo, Vulpix, Jynx, Psyduck, Rapidash, Sandslash, Alakazam, Dragonair, Exeggcute, Vileplume, Butterfree,0.00348711,2,702.5282089,62.77022101,,,,,,
Vulpix, Bulbasaur, Chansey, Charizard, Raichu, Rapidash, Wigglytuff, Gastly, Machoke, Victreebel, Magneton, Dragonite,0.004505157,1,918.6339121,95.18508786,,,,,,
Seel, Slowbro, Venomoth, Pidgeotto, Electrode, Seaking, Lapras, Lapras, Chansey, Lapras, Rhydon, Venonat,11.71636891,1,1325.378818,138.8287582,,,,,,
Magmar, Dewgong, Machop, Cubone, Voltorb, Omanyte, Tentacruel, Vileplume, Kabuto, Blastoise, Rhyhorn, Geodude,0.002281189,4,335.3754052,65.45715545,,,,,,
Tentacruel, Magmar, Moltres, Magnemite, Gloom, Shellder, Staryu, Gyarados, Hypno, Golbat, Magneton, Sandshrew,2.303552151,1,756.5083106,89.02946363,,,,,,
Drowzee, Golem, Geodude, Rhydon, Bulbasaur, Pidgey, Golduck, Moltres, Primeape, Poliwrath, Lickitung, Sandslash,0.002983809,3,615.5781083,63.15765952,,,,,,
Pidgeot, Hitmonlee, Tangela, Exeggcute, Arbok, Goldeen, Wigglytuff, Nidoqueen, Venusaur, Omanyte, Snorlax, Meowth,0.002771139,2,800.6824121,89.8815905,,,,,,
Rapidash, Vaporeon, Pidgey, Nidorino, Mankey, Haunter, Staryu, Staryu, Horsea, Dewgong, Poliwhirl, Articuno,5.244878054,1,762.9619097,99.66438423,,,,,,
Magneton, Rhyhorn, Dragonite, Wartortle, Weezing, Staryu, Rhydon, Golbat, Mankey, Snorlax, Nidoking, Squirtle,2.922461033,2,835.0390113,81.30384112,,,,,,
Meowth, Wartortle, Cubone, Hitmonlee, Porygon, Jynx, Geodude, Weezing, Porygon, Tentacruel, Electrode, Tangela,0.003535986,1,691.0732104,85.66737257,,,,,,
Magmar, Muk, Vileplume, Fearow, Seel, Blastoise, Lapras, Moltres, Staryu, Staryu, Dragonite, Voltorb,10.26619983,2,701.1716097,84.64202255,,,,,,
Farfetch'd, Lickitung, Blastoise, Pikachu, Wigglytuff, Pikachu, Hitmonlee, Bulbasaur, Alakazam, Charizard, Kingler, Clefairy,0.002318144,3,456.2271066,58.18690859,,,,,,
Staryu, Articuno, Nidoran, Beedrill, Farfetch'd, Clefairy, Jynx, Moltres, Articuno, Vileplume, Vileplume, Rapidash,0.001701117,4,319.5666062,50.50442126,,,,,,
Clefable, Sandslash, Geodude, Cubone, Graveler, Lickitung, Exeggcute, Gengar, Exeggcute, Zapdos, Dragonite, Hypno,0.002591848,2,693.5268096,95.52118769,,,,,,
Rapidash, Mankey, Dugtrio, Jolteon, Victreebel, Moltres, Omastar, Dragonite, Aerodactyl, Grimer, Golbat, Weezing,0.002676964,1,816.408512,73.23772593,,,,,,
Blastoise, Nidoran, Pidgeotto, Ponyta, Dragonair, Seel, Victreebel, Beedrill, Venonat, Krabby, Rhydon, Magmar,0.002574921,2,661.4954092,69.01766119,,,,,,
Tentacruel, Jigglypuff, Pinsir, Rattata, Ponyta, Lapras, Charmander, Exeggutor, Pinsir, Abra, Charizard, Zapdos,0.002895117,1,747.9919107,73.55885029,,,,,,
Dewgong, Machop, Kingler, Poliwrath, Gastly, Charizard, Lapras, Lapras, Chansey, Arcanine, Magneton, Electabuzz,7.51762104,1,1253.511416,115.4195708,,,,,,
Lickitung, Jigglypuff, Magneton, Dugtrio, Eevee, Poliwhirl, Horsea, Pidgeotto, Koffing, Tangela, Gengar, Venonat,0.002424002,2,579.4825078,82.76193991,,,,,,
Gloom, Muk, Alakazam, Porygon, Seaking, Golduck, Alakazam, Dragonite, Tentacool, Jynx, Weezing, Oddish,5.273923159,2,636.3028088,71.62809344,,,,,,
Pikachu, Goldeen, Flareon, Geodude, Parasect, Hitmonlee, Golbat, Omastar, Kabutops, Ivysaur, Dragonite, Nidoqueen,0.002500057,3,557.3869072,72.72555774,,,,,,
Weepinbell, Geodude, Haunter, Slowbro, Dodrio, Doduo, Nidorino, Scyther, Nidoking, Paras, Ninetales, Tentacruel,0.003060102,1,750.0561109,72.97623316,,,,,,
Paras, Primeape, Horsea, Persian, Charmeleon, Rhyhorn, Cloyster, Onix, Lickitung, Haunter, Butterfree, Kangaskhan,0.003026009,1,796.5083106,82.13276605,,,,,,
Drowzee, Arcanine, Geodude, Articuno, Mr. Mime, Bellsprout, Ninetales, Machamp, Electabuzz, Electabuzz, Articuno, Nidoran,0.002418995,2,677.9776099,80.56924218,,,,,,
Mr. Mime, Growlithe, Seel, Nidorino, Clefairy, Kingler, Blastoise, Alakazam, Growlithe, Shellder, Slowbro, Zapdos,0.002646923,2,591.9319087,64.53857689,,,,,,
Beedrill, Graveler, Gloom, Charmeleon, Omanyte, Golduck, Staryu, Staryu, Staryu, Gyarados, Machop, Cloyster,3.640233994,1,712.8663092,74.86153446,,,,,,
Gastly, Sandslash, Rapidash, Vileplume, Kabutops, Exeggcute, Poliwrath, Magneton, Kingler, Graveler, Tangela, Mankey,2.966656923,2,642.7222087,70.27934504,,,,,,
Arbok, Diglett, Muk, Golduck, Mr. Mime, Omastar, Lapras, Dragonite, Koffing, Doduo, Weepinbell, Wigglytuff,4.753382921,1,881.7295127,81.20734003,,,,,,
Venusaur, Goldeen, Magnemite, Ninetales, Arbok, Onix, Wartortle, Weezing, Tentacruel, Porygon, Arcanine, Venonat,0.002845764,1,873.9263112,102.9785967,,,,,,
Primeape, Dragonite, Pidgeot, Persian, Dragonair, Zapdos, Jolteon, Muk, Dewgong, Golem, Aerodactyl, Nidorino,2.641509056,1,935.2787123,89.81393115,,,,,,
Eevee, Oddish, Diglett, Raichu, Weezing, Pinsir, Articuno, Gloom, Grimer, Rhyhorn, Voltorb, Growlithe,2.782791138,1,857.749411,80.10864952,,,,,,
Sandslash, Golem, Weepinbell, Vaporeon, Farfetch'd, Beedrill, Seaking, Hitmonlee, Onix, Primeape, Aerodactyl, Pidgey,2.308007956,1,785.09031,83.04181072,,,,,,
Porygon, Rapidash, Bulbasaur, Ponyta, Krabby, Ninetales, Dewgong, Hypno, Vileplume, Starmie, Farfetch'd, Oddish,0.00243187,3,591.030308,75.31529097,,,,,,
Magmar, Bellsprout, Blastoise, Hitmonchan, Cubone, Clefable, Aerodactyl, Kingler, Raichu, Mankey, Poliwhirl, Drowzee,2.77326107,1,780.3157102,95.6170994,,,,,,
Ninetales, Vaporeon, Jigglypuff, Venonat, Weezing, Electrode, Zapdos, Venusaur, Tentacruel, Diglett, Drowzee, Drowzee,2.522218943,1,795.9762105,104.6745358,,,,,,
Arcanine, Arcanine, Dewgong, Alakazam, Slowpoke, Flareon, Rhydon, Drowzee, Nidoking, Slowbro, Hitmonlee, Goldeen,2.06385994,1,907.8450115,95.59765634,,,,,,
Shellder, Charmander, Bellsprout, Wartortle, Chansey, Nidorino, Hypno, Geodude, Magnemite, Articuno, Porygon, Zubat,0.002188921,3,450.8234068,93.35125687,,,,,,
Horsea, Cloyster, Pinsir, Rapidash, Electrode, Hypno, Rapidash, Gastly, Dratini, Moltres, Moltres, Moltres,0.002566814,1,769.959111,80.08909146,,,,,,
Rattata, Weepinbell, Kabuto, Horsea, Dragonite, Zubat, Doduo, Victreebel, Porygon, Articuno, Graveler, Slowpoke,0.002403975,3,501.7093073,45.7855774,,,,,,
Abra, Farfetch'd, Pidgey, Drowzee, Pidgeot, Kangaskhan, Machoke, Kingler, Pidgey, Clefairy, Drowzee, Machoke,0.002655983,1,809.0889106,78.10334868,,,,,,
Arbok, Sandslash, Beedrill, Abra, Slowpoke, Horsea, Sandslash, Slowpoke, Machoke, Omastar, Dragonair, Eevee,0.002632141,2,700.2843098,89.09699898,,,,,,
Clefable, Primeape, Venomoth, Jynx, Clefable, Horsea, Gyarados, Lapras, Jigglypuff, Porygon, Psyduck, Kabutops,2.278872013,1,995.6967129,93.3924434,,,,,,
Squirtle, Diglett, Meowth, Clefable, Raticate, Dragonair, Lickitung, Omastar, Pidgeot, Machop, Poliwag, Hitmonlee,0.002489805,3,591.9818081,79.88665979,,,,,,
Sandshrew, Omanyte, Gyarados, Omastar, Vaporeon, Haunter, Dragonite, Exeggcute, Jigglypuff, Dragonair, Omanyte, Cloyster,2.300418139,1,837.4427111,92.65980027,,,,,,
Raticate, Electabuzz, Beedrill, Aerodactyl, Golduck, Blastoise, Arcanine, Alakazam, Clefable, Magmar, Persian, Starmie,0.002799034,1,879.9420114,90.80428488,,,,,,
Pidgey, Golduck, Scyther, Omastar, Charmeleon, Tentacool, Staryu, Tentacruel, Raichu, Farfetch'd, Snorlax, Doduo,4.000909805,2,728.7679099,81.84018943,,,,,,
Dragonite, Clefairy, Abra, Horsea, Gastly, Weezing, Kingler, Victreebel, Tauros, Squirtle, Aerodactyl, Raichu,0.002542019,2,647.3827091,73.81435057,,,,,,
Nidorino, Marowak, Beedrill, Kabuto, Victreebel, Venonat, Growlithe, Voltorb, Snorlax, Cloyster, Omastar, Voltorb,0.002582073,2,762.4940098,83.58984471,,,,,,
Lapras, Voltorb, Machamp, Exeggcute, Venusaur, Farfetch'd, Staryu, Tangela, Mr. Mime, Articuno, Weepinbell, Haunter,3.607517242,1,740.9619097,86.39211057,,,,,,
Muk, Rhyhorn, Nidoking, Gastly, Jigglypuff, Kabuto, Abra, Persian, Rapidash, Gyarados, Slowbro, Venonat,0.002537966,3,540.258507,57.53562184,,,,,,
Gastly, Machamp, Rhyhorn, Omastar, Raichu, Porygon, Vulpix, Rhydon, Pidgey, Poliwrath, Electrode, Dodrio,0.002811909,1,835.3628108,77.44269108,,,,,,
Pikachu, Golbat, Venonat, Diglett, Chansey, Pikachu, Parasect, Charmeleon, Meowth, Drowzee, Pinsir, Omastar,0.002493858,2,582.2557082,85.1700588,,,,,,
Spearow, Krabby, Vulpix, Poliwrath, Machoke, Weepinbell, Weezing, Dodrio, Vulpix, Paras, Electrode, Dragonair,0.002989054,1,693.6238095,77.56183829,,,,,,
Beedrill, Clefable, Dewgong, Nidorino, Muk, Krabby, Scyther, Dratini, Exeggcute, Ponyta, Seaking, Scyther,3.336240053,1,811.5411104,89.43715336,,,,,,
Beedrill, Arcanine, Gengar, Graveler, Gastly, Kadabra, Arcanine, Hypno, Exeggutor, Nidorina, Kadabra, Machamp,0.002815008,2,687.8164099,56.5536919,,,,,,
Electrode, Dragonite, Gyarados, Gyarados, Paras, Voltorb, Jolteon, Dragonite, Raichu, Bellsprout, Rapidash, Haunter,4.529225826,1,782.8635105,67.31427615,,,,,,
Golbat, Voltorb, Magneton, Paras, Farfetch'd, Nidoqueen, Graveler, Parasect, Gyarados, Aerodactyl, Meowth, Butterfree,0.002338171,4,386.1486056,56.49775308,,,,,,
Eevee, Psyduck, Tangela, Grimer, Machamp, Nidorino, Pidgeotto, Sandslash, Mankey, Grimer, Poliwrath, Kangaskhan,0.002583027,1,929.3443118,88.32291916,,,,,,
Scyther, Electrode, Ninetales, Arcanine, Koffing, Eevee, Venomoth, Wartortle, Dugtrio, Venusaur, Rhydon, Oddish,0.002502918,2,707.1402093,76.24762519,,,,,,
Blastoise, Farfetch'd, Magneton, Pidgeotto, Ekans, Vaporeon, Starmie, Hypno, Mr. Mime, Articuno, Porygon, Victreebel,0.002658844,1,727.5069112,99.44744026,,,,,,
Sandshrew, Meowth, Vaporeon, Articuno, Vulpix, Dugtrio, Dugtrio, Gyarados, Growlithe, Charmander, Bellsprout, Primeape,0.00248003,1,714.2843098,83.87122644,,,,,,
Ponyta, Pinsir, Machoke, Mr. Mime, Lapras, Wigglytuff, Moltres, Flareon, Ninetales, Hitmonlee, Abra, Zubat,0.002183914,3,578.9832074,77.51054433,,,,,,
Kadabra, Ivysaur, Machamp, Farfetch'd, Venonat, Persian, Charmander, Raticate, Kadabra, Venonat, Rapidash, Magneton,0.002728939,1,697.1887093,67.76689486,,,,,,
Geodude, Kabutops, Machop, Spearow, Krabby, Persian, Voltorb, Kangaskhan, Ponyta, Gastly, Rhydon, Dewgong,0.002497911,2,689.270009,67.39298176,,,,,,
Pidgeot, Seel, Slowbro, Ekans, Krabby, Wartortle, Clefable, Tentacruel, Starmie, Magneton, Grimer, Kadabra,0.002744913,2,658.0589096,86.44346076,,,,,,
Dragonite, Pidgey, Zubat, Squirtle, Gengar, Horsea, Chansey, Venomoth, Flareon, Flareon, Goldeen, Sandshrew,3.486283064,2,854.8764119,71.82882439,,,,,,
Sandslash, Muk, Hypno, Pikachu, Seaking, Raticate, Scyther, Grimer, Magnemite, Lickitung, Butterfree, Snorlax,3.541485071,1,939.6011124,106.1184485,,,,,,
Diglett, Ponyta, Chansey, Zubat, Dratini, Porygon, Doduo, Persian, Pikachu, Magmar, Seel, Slowbro,0.002599955,1,637.7351102,96.90241276,,,,,,
Clefable, Cubone, Venusaur, Gyarados, Flareon, Grimer, Moltres, Dragonite, Porygon, Bellsprout, Weepinbell, Goldeen,5.445147276,1,767.959111,82.06264652,,,,,,
Victreebel, Nidoqueen, Vulpix, Mr. Mime, Gastly, Horsea, Magmar, Butterfree, Tangela, Pidgeotto, Ekans, Arcanine,0.002959013,1,744.0247105,66.44091672,,,,,,
Jolteon, Lickitung, Vileplume, Geodude, Gengar, Nidoran, Rhydon, Cloyster, Fearow, Shellder, Kabuto, Oddish,2.223454952,2,610.7236081,69.50442149,,,,,,
Poliwrath, Starmie, Victreebel, Haunter, Blastoise, Gastly, Rhydon, Dragonite, Kabutops, Magnemite, Omastar, Magneton,7.579575777,2,731.5111094,77.31644246,,,,,,
Golem, Dragonair, Butterfree, Articuno, Farfetch'd, Poliwrath, Lapras, Lapras, Lapras, Lapras, Staryu, Dragonair,11.26622677,2,1004.535513,106.3983917,,,,,,
Haunter, Krabby, Pidgeot, Koffing, Mr. Mime, Sandslash, Flareon, Raichu, Porygon, Paras, Drowzee, Vaporeon,0.003574133,1,699.3942111,72.68978074,,,,,,
Pidgeot, Paras, Arcanine, Victreebel, Jigglypuff, Tangela, Staryu, Golem, Alakazam, Meowth, Starmie, Kabuto,2.396230936,2,548.7564079,58.01782109,,,,,,
Dugtrio, Beedrill, Alakazam, Slowpoke, Nidoqueen, Rattata, Gyarados, Wartortle, Scyther, Omastar, Goldeen, Hypno,0.002506018,3,521.9019077,59.56889107,,,,,,
Tentacool, Nidoqueen, Dewgong, Raichu, Paras, Jolteon, Gyarados, Exeggutor, Gastly, Seel, Omanyte, Wigglytuff,2.421485186,1,919.8279119,79.51535017,,,,,,
Pinsir, Magneton, Jynx, Marowak, Rhydon, Poliwrath, Gengar, Moltres, Raticate, Chansey, Magneton, Alakazam,5.735229969,1,1059.130414,91.90471811,,,,,,
Machop, Slowbro, Kadabra, Nidoking, Dragonite, Pinsir, Gyarados, Dragonite, Golbat, Wartortle, Seadra, Venusaur,6.243742943,1,890.5055119,83.04013697,,,,,,
Magmar, Poliwag, Zapdos, Machamp, Charmander, Dratini, Golem, Slowpoke, Eevee, Rapidash, Pikachu, Spearow,1.933899879,1,788.6381103,70.55224192,,,,,,
Hitmonchan, Nidoran, Snorlax, Rattata, Shellder, Machop, Vileplume, Nidoqueen, Alakazam, Exeggcute, Vaporeon, Gyarados,0.002252102,3,478.9347075,61.15896577,,,,,,
Slowbro, Paras, Jigglypuff, Kadabra, Clefairy, Seadra, Blastoise, Rapidash, Ekans, Butterfree, Doduo, Seel,2.78986907,2,536.610908,66.63979156,,,,,,
Poliwag, Tangela, Raichu, Graveler, Muk, Fearow, Snorlax, Raichu, Butterfree, Spearow, Cubone, Jolteon,0.002775908,1,872.8450115,83.5215007,,,,,,
Slowpoke, Ninetales, Onix, Bulbasaur, Hypno, Oddish, Alakazam, Machoke, Dratini, Poliwrath, Jolteon, Gloom,0.002573013,2,649.850609,78.81728552,,,,,,
Hitmonchan, Omanyte, Muk, Tentacruel, Poliwhirl, Starmie, Venusaur, Dewgong, Shellder, Shellder, Gyarados, Venomoth,2.684065104,1,833.7337108,99.48904255,,,,,,
Onix, Psyduck, Venonat, Sandslash, Articuno, Golduck, Staryu, Staryu, Gyarados, Machamp, Geodude, Omanyte,2.574923038,1,657.2044095,77.38384856,,,,,,
Electrode, Graveler, Golbat, Arcanine, Pidgey, Scyther, Hypno, Exeggcute, Flareon, Tauros, Arbok, Growlithe,2.640132904,1,843.8464109,86.20561637,,,,,,
Magmar, Horsea, Weepinbell, Jolteon, Pidgeotto, Venusaur, Staryu, Staryu, Staryu, Nidoqueen, Fearow, Snorlax,3.690618753,1,691.168811,83.65791844,,,,,,
Kabuto, Parasect, Victreebel, Tentacool, Venusaur, Ninetales, Fearow, Venonat, Ponyta, Koffing, Fearow, Nidoking,0.002897024,1,795.3157102,85.88922257,,,,,,
Meowth, Nidoran, Nidorino, Muk, Machop, Charmander, Nidorino, Flareon, Nidoran, Gengar, Eevee, Pidgey,0.002104044,3,463.7592066,60.98742875,,,,,,
Marowak, Pikachu, Zapdos, Haunter, Persian, Muk, Machamp, Pidgeot, Venusaur, Mr. Mime, Poliwhirl, Dragonair,2.774950981,1,864.9263112,90.43931667,,,,,,
Goldeen, Primeape, Venusaur, Blastoise, Poliwrath, Seaking, Dragonite, Geodude, Primeape, Paras, Machop, Hypno,2.15241003,1,810.0889106,85.1603375,,,,,,
Vileplume, Krabby, Psyduck, Nidoran, Kabuto, Slowbro, Gengar, Primeape, Articuno, Porygon, Marowak, Slowbro,0.002675056,2,603.4954092,77.17997383,,,,,,
Abra, Nidorina, Ivysaur, Dratini, Kingler, Mankey, Spearow, Articuno, Persian, Spearow, Sandslash, Grimer,0.002290964,2,580.3998087,60.7088789,,,,,,
Tauros, Nidorina, Kabutops, Weezing, Dratini, Dugtrio, Muk, Electrode, Cubone, Gloom, Nidorino, Dratini,2.468005896,1,813.4441105,87.25321515,,,,,,
Pinsir, Pidgeot, Eevee, Machamp, Victreebel, Dewgong, Nidoqueen, Sandshrew, Electabuzz, Victreebel, Tentacruel, Wigglytuff,2.704539061,1,1004.261613,104.8869786,,,,,,
Venonat, Nidorina, Pidgeotto, Omanyte, Porygon, Squirtle, Farfetch'd, Omastar, Pinsir, Nidoqueen, Pidgey, Ponyta,0.002047062,4,360.7463052,61.9328079,,,,,,
Raticate, Ekans, Nidoqueen, Wigglytuff, Abra, Slowbro, Vaporeon, Dewgong, Kangaskhan, Shellder, Nidorina, Pikachu,2.460591078,1,864.0376119,92.38980786,,,,,,
Tauros, Dragonite, Rhydon, Voltorb, Abra, Ivysaur, Dragonite, Marowak, Victreebel, Articuno, Ninetales, Slowpoke,0.002604008,2,711.5739101,74.44660991,,,,,,
Pidgeotto, Flareon, Horsea, Doduo, Slowpoke, Sandshrew, Marowak, Omanyte, Onix, Venusaur, Nidoqueen, Bellsprout,0.002350092,3,476.5181063,65.38447719,,,,,,
Gyarados, Koffing, Vaporeon, Goldeen, Tentacool, Mr. Mime, Lapras, Staryu, Staryu, Staryu, Dragonite, Primeape,4.676672935,1,735.8635105,89.51297642,,,,,,
Meowth, Pidgeot, Nidoqueen, Slowpoke, Nidoqueen, Lapras, Dragonite, Snorlax, Mankey, Parasect, Nidoran, Machop,2.204571962,1,879.1018121,88.56875849,,,,,,
Gyarados, Magmar, Raichu, Wartortle, Seel, Meowth, Jolteon, Pidgey, Sandslash, Raichu, Wartortle, Muk,2.97249794,3,505.6137068,56.71072604,,,,,,
Scyther, Oddish, Exeggcute, Zapdos, Golbat, Rhydon, Dragonite, Electabuzz, Eevee, Rhyhorn, Alakazam, Clefairy,2.377769947,1,841.9748112,90.93652753,,,,,,
Aerodactyl, Pidgeot, Electrode, Porygon, Ninetales, Clefairy, Jolteon, Tauros, Eevee, Lickitung, Nidorina, Alakazam,2.52634716,1,792.2815111,90.44159248,,,,,,
Rhyhorn, Rhyhorn, Exeggutor, Grimer, Doduo, Scyther, Dragonite, Doduo, Hitmonchan, Exeggcute, Kabuto, Abra,2.642657995,1,690.899109,65.28102327,,,,,,
Seaking, Golbat, Venomoth, Raticate, Aerodactyl, Primeape, Golduck, Rhydon, Wartortle, Exeggcute, Magmar, Wartortle,0.003046036,1,769.5711114,85.14694159,,,,,,
Gastly, Arcanine, Clefable, Shellder, Tangela, Dratini, Onix, Mr. Mime, Tentacruel, Abra, Mankey, Kingler,0.003064156,1,641.5610087,75.37726037,,,,,,
Golem, Squirtle, Staryu, Seaking, Staryu, Jigglypuff, Golduck, Seel, Squirtle, Dratini, Zapdos, Vaporeon,0.002567053,2,635.8349088,82.50104979,,,,,,
Magneton, Golduck, Arcanine, Drowzee, Omastar, Dragonite, Lapras, Lapras, Lapras, Lapras, Voltorb, Gyarados,9.785392284,1,1076.320215,114.8980851,,,,,,
Dragonite, Wartortle, Gloom, Hitmonlee, Mr. Mime, Tauros, Lapras, Beedrill, Articuno, Nidorino, Krabby, Seadra,7.456948996,1,879.7323114,90.05299771,,,,,,
Bulbasaur, Graveler, Psyduck, Gloom, Pidgeotto, Vileplume, Abra, Spearow, Vileplume, Charmander, Nidorina, Magmar,0.002924919,1,671.5111094,68.22871872,,,,,,
Venonat, Doduo, Nidoking, Tentacool, Gloom, Ivysaur, Dodrio, Zapdos, Spearow, Magmar, Pidgey, Machamp,0.002863884,1,803.2986106,82.58757651,,,,,,
Wigglytuff, Rhydon, Meowth, Electrode, Cubone, Abra, Staryu, Staryu, Staryu, Dragonite, Grimer, Farfetch'd,2.744789839,1,725.7208094,75.55578367,,,,,,
Sandslash, Vaporeon, Geodude, Gastly, Fearow, Sandslash, Venusaur, Raticate, Koffing, Marowak, Marowak, Voltorb,2.482211113,2,643.6423084,90.39154166,,,,,,
Victreebel, Magnemite, Sandshrew, Squirtle, Rhydon, Nidorino, Aerodactyl, Pinsir, Zubat, Venonat, Charizard, Sandshrew,3.227817774,2,691.5767089,67.99075116,,,,,,
Paras, Poliwhirl, Oddish, Arcanine, Kadabra, Snorlax, Dewgong, Machoke, Venusaur, Goldeen, Gyarados, Gloom,3.9482131,1,853.3928118,96.78136872,,,,,,
Dugtrio, Marowak, Haunter, Pidgeotto, Golem, Hitmonlee, Venusaur, Charmander, Spearow, Primeape, Pinsir, Kabuto,0.002772093,1,732.6238095,67.13498504,,,,,,
Ponyta, Meowth, Zapdos, Flareon, Mr. Mime, Golem, Golem, Meowth, Vulpix, Geodude, Lapras, Nidoqueen,2.502175331,1,809.1360112,76.69869164,,,,,,
Muk, Zubat, Goldeen, Blastoise, Flareon, Gengar, Nidoqueen, Blastoise, Rhydon, Machoke, Ekans, Exeggcute,2.773436069,3,637.8834088,90.22461392,,,,,,
Poliwrath, Jynx, Tauros, Lapras, Porygon, Squirtle, Venusaur, Muk, Rattata, Poliwhirl, Golem, Arcanine,2.442404032,1,911.6025118,85.74203848,,,,,,
Pikachu, Cloyster, Gloom, Electabuzz, Poliwrath, Dratini, Magmar, Parasect, Dragonite, Tentacool, Pinsir, Horsea,0.002762079,2,567.4155089,75.28765833,,,,,,
Kadabra, Pinsir, Weepinbell, Nidoran, Sandshrew, Rapidash, Clefable, Meowth, Abra, Arbok, Venomoth, Poliwrath,0.002733946,1,746.1859105,73.01064054,,,,,,
Marowak, Ivysaur, Porygon, Rapidash, Aerodactyl, Rhydon, Staryu, Staryu, Dragonite, Dragonite, Onix, Abra,2.840416908,3,514.9846068,65.60175896,,,,,,
Marowak, Vileplume, Drowzee, Dratini, Dodrio, Charmeleon, Weepinbell, Butterfree, Arcanine, Rattata, Bulbasaur, Electrode,0.002834082,1,722.30001,72.87108243,,,,,,
Machop, Weezing, Abra, Krabby, Pikachu, Tauros, Vaporeon, Goldeen, Mankey, Starmie, Koffing, Poliwag,0.00284791,1,730.2030101,77.33179283,,,,,,
Articuno, Golduck, Gyarados, Charmander, Golem, Eevee, Lapras, Raichu, Nidoking, Farfetch'd, Weezing, Electrode,4.492228985,1,913.2316117,99.51093965,,,,,,
Ivysaur, Jigglypuff, Pidgey, Tentacool, Hypno, Rhyhorn, Blastoise, Weezing, Golduck, Onix, Chansey, Nidoran,0.002547026,2,901.4242121,120.4050924,,,,,,
Gengar, Omastar, Voltorb, Machop, Dugtrio, Oddish, Drowzee, Victreebel, Venusaur, Raichu, Squirtle, Lapras,0.002462864,3,493.7250075,56.17446319,,,,,,
Spearow, Hitmonlee, Ninetales, Mankey, Raichu, Dragonair, Kingler, Articuno, Electrode, Slowpoke, Machop, Venomoth,0.002614975,1,888.0547115,78.07947032,,,,,,
Weezing, Growlithe, Voltorb, Victreebel, Dratini, Goldeen, Marowak, Butterfree, Porygon, Gloom, Omanyte, Squirtle,0.002598047,2,544.3042081,64.62789657,,,,,,
Nidorino, Psyduck, Ekans, Wigglytuff, Machop, Rhyhorn, Rapidash, Butterfree, Alakazam, Grimer, Ivysaur, Jynx,0.002043009,4,396.2627051,51.52216952,,,,,,
Chansey, Onix, Rhydon, Krabby, Jynx, Charizard, Lapras, Lapras, Lapras, Lapras, Staryu, Onix,10.70484495,3,824.0704117,105.7849062,,,,,,
Zapdos, Bulbasaur, Charmander, Parasect, Starmie, Dragonite, Staryu, Dragonite, Flareon, Gloom, Mr. Mime, Pinsir,2.737973928,1,765.88061,72.84467828,,,,,,
Rhydon, Charizard, Dragonair, Raticate, Parasect, Pidgey, Spearow, Dewgong, Golem, Golbat, Shellder, Fearow,0.002861023,1,787.1859105,76.37499819,,,,,,
Dodrio, Diglett, Seel, Marowak, Parasect, Chansey, Pinsir, Rhydon, Krabby, Paras, Magnemite, Porygon,2.947131872,1,721.7365096,100.7726445,,,,,,
Magnemite, Poliwrath, Growlithe, Moltres, Muk, Oddish, Gyarados, Electabuzz, Hitmonlee, Snorlax, Pinsir, Porygon,3.629641056,2,788.6852108,88.10334817,,,,,,
Nidoran, Venomoth, Seel, Meowth, Golduck, Fearow, Staryu, Electrode, Diglett, Arbok, Pinsir, Abra,3.957597017,1,627.9975083,67.46119345,,,,,,
Voltorb, Nidoking, Pinsir, Seadra, Nidoking, Golduck, Seaking, Dragonite, Porygon, Lickitung, Mr. Mime, Paras,7.018177271,2,728.8492096,80.09016601,,,,,,
Krabby, Ponyta, Ponyta, Pikachu, Raichu, Seaking, Kadabra, Ninetales, Vileplume, Seaking, Tentacool, Eevee,0.002286196,3,500.3384073,65.81743043,,,,,,
Ivysaur, Haunter, Golem, Tauros, Tauros, Tauros, Staryu, Dodrio, Machamp, Dratini, Rhydon, Goldeen,3.122396946,1,792.7508104,77.0526392,,,,,,
Doduo, Poliwhirl, Paras, Raticate, Dragonair, Spearow, Jolteon, Wigglytuff, Porygon, Jynx, Hypno, Seaking,0.002727032,4,466.3398067,46.7253365,,,,,,
Lickitung, Kabuto, Spearow, Primeape, Fearow, Venusaur, Sandslash, Mankey, Tauros, Paras, Muk, Blastoise,0.003258944,1,762.491211,80.81095722,,,,,,
Magneton, Snorlax, Omastar, Primeape, Machop, Drowzee, Golem, Jolteon, Meowth, Rhydon, Eevee, Jigglypuff,2.516196013,1,761.8279119,80.24894116,,,,,,
